bgg_id,name,rank_h_index,h_index,rank_g_index,g_index
27766,Die Siedler von Catan: Junior,4436,13,5525,17
29017,Dschungelschatz,4436,13,5525,17
30932,Lascaux,4436,13,5525,17
31971,Burgoo,4436,13,5525,17
34001,Burgen Land,4436,13,5525,17
35350,Field Commander: Alexander,4436,13,5525,17
40491,Verflixxt! kompakt,4436,13,5525,17
40769,Valdora,4436,13,5525,17
41833,Creationary,4436,13,5525,17
42892,The Isle of Doctor Necreaux,4436,13,5525,17
63897,Shave a Sheep,4436,13,5525,17
92190,Super Dungeon Explore,4436,13,5525,17
94365,Sultans of Karaya,4436,13,5525,17
96704,Fealty,4436,13,5525,17
130999,Diavolo,4436,13,5525,17
131493,Secret Code 13+4,4436,13,5525,17
133632,Mythotopia,4436,13,5525,17
137744,Tessen,4436,13,5525,17
139992,Kaosball: The Fantasy Sport of Total Domination,4436,13,5525,17
141430,Geek Out!,4436,13,5525,17
156138,Happy Pigs,4436,13,5525,17
167698,Magic: The Gathering – Arena of the Planeswalkers,4436,13,5525,17
169794,Haspelknecht: The Story of Early Coal Mining,4436,13,5525,17
171419,My First Bohnanza,4436,13,5525,17
171964,The Order of Vampire Hunters,4436,13,5525,17
176262,Fleet Wharfside,4436,13,5525,17
176544,Automania,4436,13,5525,17
177197,Ekö,4436,13,5525,17
177875,The Last Spike,4436,13,5525,17
179217,Wonky,4436,13,5525,17
180592,Steam Time,4436,13,5525,17
186701,Burger Up,4436,13,5525,17
189067,Cavern Tavern,4436,13,5525,17
191972,Dynasties: Heirate & Herrsche,4436,13,5525,17
200726,Rocky Road à la Mode,4436,13,5525,17
202755,Guildhall Fantasy: Fellowship,4436,13,5525,17
203759,The Walking Dead: No Sanctuary,4436,13,5525,17
204734,Stick Stack,4436,13,5525,17
205185,Einstein: His Amazing Life and Incomparable Science,4436,13,5525,17
205317,DOOM: The Board Game,4436,13,5525,17
207338,Dungeon Rush,4436,13,5525,17
207991,Quodd Heroes,4436,13,5525,17
210274,Petrichor,4436,13,5525,17
215463,Tokyo Highway,4436,13,5525,17
228328,Rurik: Dawn of Kiev,4436,13,5525,17
229240,Ancestree,4436,13,5525,17
229741,Shadows in Kyoto,4436,13,5525,17
231038,Dreamscape,4436,13,5525,17
233262,Tidal Blades: Heroes of the Reef,4436,13,5525,17
233973,Huns,4436,13,5525,17
235555,Bios: Origins (Second Edition),4436,13,5525,17
236484,Facecards,4436,13,5525,17
242684,Reavers of Midgard,4436,13,5525,17
253652,Combat!,4436,13,5525,17
256802,Fool!,4436,13,5525,17
272599,Deadly Doodles,4436,13,5525,17
275973,Curios,4436,13,5525,17
278373,Twisty Little Passages,4436,13,5525,17
279720,Streets,4436,13,5525,17
280132,Robin of Locksley,4436,13,5525,17
286537,Burgle Bros 2: The Casino Capers,4436,13,5525,17
287638,Roméo & Juliette,4436,13,5525,17
295293,The Thing: The Boardgame,4436,13,5525,17
296626,Sonora,4436,13,5525,17
299171,The Key: Theft at Cliffrock Villa,4436,13,5525,17
302477,Kittin,4436,13,5525,17
306709,The Night Cage,4436,13,5525,17
309630,Small World of Warcraft,4436,13,5525,17
312463,Duck,4436,13,5525,17
312786,Poetry for Neanderthals,4436,13,5525,17
314009,Pirate Legends,4436,13,5525,17
315631,Santorini: New York,4436,13,5525,17
315937,X-Men: Mutant Insurrection,4436,13,5525,17
319529,Spukstaben,4436,13,5525,17
322561,Dice Throne: Season One ReRolled – Barbarian v. Moon Elf,4436,13,5525,17
326908,La Morada Maldita,4436,13,5525,17
329204,Escape from Stalingrad Z,4436,13,5525,17
333539,The Siege of Runedar,4436,13,5525,17
338476,Lorenzo il Magnifico: Big Box,4436,13,5525,17
342848,World of Warcraft: Wrath of the Lich King,4436,13,5525,17
356226,Exploding Kittens: 2-Player Version,4436,13,5525,17
393352,Perfect Words,4436,13,5525,17
363,Cat Blues,4436,13,6010,16
827,Attila,4436,13,6010,16
2781,My Word!,4436,13,6010,16
6420,Cranium Cadoo,4436,13,6010,16
17166,Clout Fantasy,4436,13,6010,16
20082,Pecunia non olet: Geld stinkt nicht,4436,13,6010,16
21920,Leonardo da Vinci,4436,13,6010,16
23094,Planet Steam,4436,13,6010,16
24770,Quietville,4436,13,6010,16
28218,Cash-a-Catch,4436,13,6010,16
35812,Wild Vikings,4436,13,6010,16
39339,Android,4436,13,6010,16
40935,Zoowaboo,4436,13,6010,16
42898,Pocket Battles: Celts vs. Romans,4436,13,6010,16
66193,It Happens..,4436,13,6010,16
67038,Charly,4436,13,6010,16
73316,Magnum Sal,4436,13,6010,16
92643,Artus,4436,13,6010,16
96792,The Road to Canterbury,4436,13,6010,16
109291,Sails of Glory,4436,13,6010,16
118568,Ubongo! Junior,4436,13,6010,16
124668,The Dwarves,4436,13,6010,16
127312,Enigma,4436,13,6010,16
143176,Steam Works,4436,13,6010,16
144041,Patchistory,4436,13,6010,16
145842,Monopoly Empire,4436,13,6010,16
147170,El Grande Decennial Edition,4436,13,6010,16
154825,Arkwright,4436,13,6010,16
158572,Waggle Dance,4436,13,6010,16
160784,Fidelitas,4436,13,6010,16
162009,The U.S. Civil War,4436,13,6010,16
180937,Nut Job,4436,13,6010,16
181796,The Prodigals Club,4436,13,6010,16
186265,Minecraft Card Game?,4436,13,6010,16
186323,Tavarua,4436,13,6010,16
186721,Healthy Heart Hospital,4436,13,6010,16
192297,America,4436,13,6010,16
199383,Calimala,4436,13,6010,16
202982,Scrawl,4436,13,6010,16
210908,Rail Pass,4436,13,6010,16
216632,Tournament at Camelot,4436,13,6010,16
218995,Santo Domingo,4436,13,6010,16
219708,Professor Evil and The Citadel of Time,4436,13,6010,16
220203,Purrrlock Holmes: Furriarty's Trail,4436,13,6010,16
220784,The Legend of the Cherry Tree that Blossoms Every Ten Years,4436,13,6010,16
223278,The Palace of Mad King Ludwig,4436,13,6010,16
228660,Betrayal at Baldur's Gate,4436,13,6010,16
229370,Rescue Polar Bears: Data & Temperature,4436,13,6010,16
230085,Agra,4436,13,6010,16
231962,Krazy Wordz,4436,13,6010,16
241488,Where's Mr. Wolf?,4436,13,6010,16
245994,The Dead Eye,4436,13,6010,16
247236,Duelosaur Island,4436,13,6010,16
261720,Finca,4436,13,6010,16
262114,Rival Restaurants,4436,13,6010,16
280203,Chicken Chicken,4436,13,6010,16
287322,Mystic Market,4436,13,6010,16
293275,Flyin' Goblin,4436,13,6010,16
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,4436,13,6010,16
302520,Hues and Cues,4436,13,6010,16
303830,Mass Transit,4436,13,6010,16
308989,Bristol 1350,4436,13,6010,16
319592,Micro Dojo,4436,13,6010,16
324711,Schadenfreude,4436,13,6010,16
334379,Doodle Dash,4436,13,6010,16
337329,Canvas: Deluxe Edition,4436,13,6010,16
337765,Brian Boru: High King of Ireland,4436,13,6010,16
338628,Trails,4436,13,6010,16
351526,Encyclopedia,4436,13,6010,16
352418,Fliptown,4436,13,6010,16
364186,Terra Nova,4436,13,6010,16
365104,Planted: A Game of Nature & Nurture,4436,13,6010,16
374562,Star Wars: Shatterpoint,4436,13,6010,16
249,Lifeboats,4436,13,6574,15
499,Arbos,4436,13,6574,15
1036,Speculation,4436,13,6574,15
1042,Dragon's Gold,4436,13,6574,15
4324,Risk: The Lord of the Rings,4436,13,6574,15
26859,Kragmortha,4436,13,6574,15
27848,Age of Conan: The Strategy Board Game,4436,13,6574,15
34227,Blox,4436,13,6574,15
39332,Tasso,4436,13,6574,15
43530,Party Alias,4436,13,6574,15
66437,Souvlaki Wars,4436,13,6574,15
114031,Copycat,4436,13,6574,15
129351,The Cave,4436,13,6574,15
181523,Snowblind: Race for the Pole,4436,13,6574,15
184522,Dead Last,4436,13,6574,15
185589,Islebound,4436,13,6574,15
192185,Matryoshka,4436,13,6574,15
192945,Coal Baron: The Great Card Game,4436,13,6574,15
227515,Riverboat,4436,13,6574,15
261901,Tokyo Highway,4436,13,6574,15
265381,DANY,4436,13,6574,15
275284,Arkeis,4436,13,6574,15
276502,Roads & Boats: 20th Anniversary Edition,4436,13,6574,15
283294,Yukon Airways,4436,13,6574,15
283387,Rocketmen,4436,13,6574,15
285036,Shadow Kingdoms of Valeria,4436,13,6574,15
298102,Roll Camera!: The Filmmaking Board Game,4436,13,6574,15
298638,Sheriff of Nottingham: 2nd Edition,4436,13,6574,15
312318,Century: Golem Edition – An Endless World,4436,13,6574,15
313919,Aliens: Bug Hunt,4436,13,6574,15
327056,Unlock! Kids: Detective Stories,4436,13,6574,15
333553,For the King (and Me),4436,13,6574,15
342070,Thunder Road: Vendetta,4436,13,6574,15
342810,Marrakesh,4436,13,6574,15
363369,Starship Captains,4436,13,6574,15
388329,Waypoints,4436,13,6574,15
398162,MicroMacro: Crime City – Showdown,4436,13,6574,15
96713,Deadwood,4436,13,7272,14
126100,Mythos Tales,4436,13,7272,14
279135,Cat Café,4436,13,7272,14
300751,Mini Express,4436,13,7272,14
361850,Nimalia,4436,13,7272,14
366752,The Great Split,4436,13,7272,14
352567,Jurassic World: The Legacy of Isla Nublar,4436,13,8014,13
4014,Dawn Patrol: Role Playing Game of WW I Air Combat,4996,12,929,53
15000,Word Basket,4996,12,1118,48
3279,Magi-Nation Duel,4996,12,1285,44
3464,Melee,4996,12,1549,39
242227,"Nightfighter Ace: Air Defense Over Germany, 1943-44",4996,12,1549,39
88900,Yaniv,4996,12,1867,35
3487,BattleTech TCG,4996,12,2048,33
5546,Marbles,4996,12,2048,33
19,Wacky Wacky West,4996,12,2261,31
2553,Bali,4996,12,2261,31
195237,Leaders of Euphoria: Choose a Better Oppressor,4996,12,2261,31
281657,Malifaux (Third Edition),4996,12,2261,31
1161,Perquackey,4996,12,2387,30
8495,De Bellis Multitudinis: Wargames Rules for Ancient and Medieval Battles – 3000 BC to 1500 AD,4996,12,2387,30
112694,Hockey Blast Pro Hockey Game,4996,12,2387,30
27190,Battleships,4996,12,2512,29
158947,Fantasy Dice Battles,4996,12,2512,29
184170,DiceWar: Light of Dragons,4996,12,2512,29
308385,Nytelyfe Solitaire,4996,12,2512,29
309341,5x15,4996,12,2512,29
321713,Quest Calendar: The Dragon Staff of Maladoria,4996,12,2512,29
280,Neue Spiele im alten Rom,4996,12,2647,28
5369,Hordes of the Things,4996,12,2647,28
16387,3D Tic Tac Toe,4996,12,2647,28
39976,Volta,4996,12,2647,28
75957,Slither,4996,12,2647,28
302238,Crazy Farmers and the Clôtures Électriques,4996,12,2647,28
310888,Bobail,4996,12,2647,28
369993,FUSE Countdown,4996,12,2647,28
31770,Joker Marbles,4996,12,2807,27
67631,Scrabble Flash,4996,12,2807,27
88301,Biljard,4996,12,2807,27
160524,Soccer Blast Pro Soccer Game,4996,12,2807,27
446,Avalanche,4996,12,2967,26
3063,March Madness,4996,12,2967,26
6663,Lunar Rails,4996,12,2967,26
21358,Savage Worlds,4996,12,2967,26
25182,24/7: The Game,4996,12,3155,25
27451,Activity 2,4996,12,3155,25
182770,DC Comics Dice Masters: World's Finest,4996,12,3155,25
352,Trumpet,4996,12,3361,24
549,Aerodrome,4996,12,3361,24
935,Australian Rails,4996,12,3361,24
3608,Air Force,4996,12,3361,24
9211,Screwball Scramble,4996,12,3361,24
15832,Cheat,4996,12,3361,24
39080,IGOR: The Monster Making Game,4996,12,3361,24
40182,Telepathy,4996,12,3361,24
101786,Dust Tactics: Revised Core Set,4996,12,3361,24
176980,Helionox: The Last Sunset,4996,12,3361,24
189663,Dungeon Solitaire: Labyrinth of Souls,4996,12,3361,24
380134,Orion Duel,4996,12,3361,24
77,"EastFront: The War in Russia, 1941-45",4996,12,3592,23
1126,Car Wars: The Card Game,4996,12,3592,23
2759,Havannah,4996,12,3592,23
4556,Patton's Best,4996,12,3592,23
26353,Scum,4996,12,3592,23
33924,Nightfighter,4996,12,3592,23
118177,Connections,4996,12,3592,23
144526,Glastonbury,4996,12,3592,23
283474,Star Wars: Legion – Clone Wars Core Set,4996,12,3592,23
354201,Tuned,4996,12,3592,23
1800,Mythos,4996,12,3819,22
4077,Who Wants to Be a Millionaire,4996,12,3819,22
4792,Tiddledy Winks,4996,12,3819,22
11456,Zilch,4996,12,3819,22
27970,Star Wars PocketModel TCG,4996,12,3819,22
38429,Cornerstone,4996,12,3819,22
54221,Push Fight,4996,12,3819,22
87288,Cinco,4996,12,3819,22
102897,Farmageddon,4996,12,3819,22
131246,Siberia: The Card Game,4996,12,3819,22
140960,Raccoon Rumpus,4996,12,3819,22
184145,Flash Duel: Revised Second Edition,4996,12,3819,22
202819,Gnomopolis,4996,12,3819,22
210418,Tavern Masters,4996,12,3819,22
251722,Triad,4996,12,3819,22
255689,UNO Pocket,4996,12,3819,22
267979,Tiwanaku,4996,12,3819,22
269766,Soulaween,4996,12,3819,22
387866,Star Wars: Unlimited – Spark of Rebellion,4996,12,3819,22
97,Conquest of the Empire,4996,12,4078,21
264,Enemy in Sight,4996,12,4078,21
316,Chase,4996,12,4078,21
1730,Trap the Cap,4996,12,4078,21
1992,Stop Thief,4996,12,4078,21
3341,Burn Rate,4996,12,4078,21
5775,Electronic Whac-a-Mole,4996,12,4078,21
25617,Korona,4996,12,4078,21
37349,Cthulhu Rising,4996,12,4078,21
53317,Pictureka! Card Game,4996,12,4078,21
118515,Piranhas,4996,12,4078,21
129976,Game of Thrones: The Card Game,4996,12,4078,21
140951,Thunderstone: Starter Set,4996,12,4078,21
146725,Golem Arcana,4996,12,4078,21
147681,Black Stories: Shit Happens Edition,4996,12,4078,21
159570,SOS: Sheep in Trouble,4996,12,4078,21
171447,Bad Bunnies,4996,12,4078,21
178591,Lunarchitects,4996,12,4078,21
184207,Het Koninkrijk Dominion,4996,12,4078,21
198775,Yesss!,4996,12,4078,21
204498,Match Madness,4996,12,4078,21
246530,Star Trek: The Next Generation Fluxx,4996,12,4078,21
250822,Title Bout II,4996,12,4078,21
275972,Star Trek: Alliance – Dominion War Campaign,4996,12,4078,21
325409,Fantasy Fluxx,4996,12,4078,21
334207,Homeworlds,4996,12,4078,21
368119,Gosu X,4996,12,4078,21
436,Canyon,4996,12,4352,20
440,Zoff in Buffalo,4996,12,4352,20
449,The Great Balloon Race,4996,12,4352,20
1254,Crack the Case,4996,12,4352,20
1830,Nippon Rails,4996,12,4352,20
1875,Isolation,4996,12,4352,20
10293,En busca del Imperio Cobra,4996,12,4352,20
14102,Toss Up!,4996,12,4352,20
15110,Partners,4996,12,4352,20
76322,Double Bananagrams,4996,12,4352,20
82424,Bangkok Klongs,4996,12,4352,20
99459,Banjooli Xeet,4996,12,4352,20
162388,BattleCON: Fate of Indines,4996,12,4352,20
164698,Fresh Fish,4996,12,4352,20
175224,Rumpelstiltskin,4996,12,4352,20
191999,Uglydoll Loonacy,4996,12,4352,20
204592,The Mysterious Forest,4996,12,4352,20
224149,Deadball,4996,12,4352,20
227422,Whoosh: Bounty Hunters,4996,12,4352,20
229742,Zoo Ball,4996,12,4352,20
236475,The Werewolves of Miller's Hollow: Best Of,4996,12,4352,20
242569,Penny Papers Adventures: The Valley of Wiraqocha,4996,12,4352,20
247106,Space Marine Adventures: Labyrinth of the Necrons,4996,12,4352,20
249095,Blooms,4996,12,4352,20
271270,12 Patrols,4996,12,4352,20
292917,Mosquito Show,4996,12,4352,20
308755,Ascension: Eternal,4996,12,4352,20
354342,Marvel Mayhem,4996,12,4352,20
225,Icehouse,4996,12,4679,19
1835,Scrutineyes,4996,12,4679,19
1877,Pig Pile,4996,12,4679,19
2667,What Were You Thinking?,4996,12,4679,19
2876,Mage Knight Dungeons,4996,12,4679,19
3977,Strong Stuff!,4996,12,4679,19
5065,Fubi,4996,12,4679,19
5684,18EU,4996,12,4679,19
8829,Nobody Is Perfect,4996,12,4679,19
9386,IceTowers,4996,12,4679,19
15386,Eye to Eye,4996,12,4679,19
17710,Conquest of the Empire,4996,12,4679,19
17988,Die Dolmengötter,4996,12,4679,19
18880,Daddy Cool,4996,12,4679,19
19046,Ruckus,4996,12,4679,19
20675,King's Blood,4996,12,4679,19
32471,Mafia,4996,12,4679,19
39290,Jacynth,4996,12,4679,19
39704,Emu Ranchers,4996,12,4679,19
42111,Fzzzt!,4996,12,4679,19
42685,Connect 4x4,4996,12,4679,19
67148,Ultimate Werewolf: Compact Edition,4996,12,4679,19
85652,Dystopian Wars: Core Rulebook,4996,12,4679,19
104555,The Blue Lion,4996,12,4679,19
119193,Crazy Creatures of Dr. Gloom,4996,12,4679,19
142961,Thunderstone Advance: Numenera,4996,12,4679,19
152053,Lagoon: Land of Druids,4996,12,4679,19
156108,Regular Show Fluxx,4996,12,4679,19
170477,Dino Dude Ranch,4996,12,4679,19
178688,Dicetopia,4996,12,4679,19
181245,OMG,4996,12,4679,19
181819,Sorcerer,4996,12,4679,19
191624,Bear Valley,4996,12,4679,19
213421,Monster Kit,4996,12,4679,19
246754,Zoinx!,4996,12,4679,19
256980,The Color Monster,4996,12,4679,19
257706,Zoo-ography,4996,12,4679,19
265031,Ice Team,4996,12,4679,19
283619,Century: Golem Edition – Eastern Mountains,4996,12,4679,19
288828,Opale,4996,12,4679,19
298477,Tellstones: King's Gambit,4996,12,4679,19
302417,Mia London and the Case of the 625 Scoundrels,4996,12,4679,19
314349,Claim Pocket,4996,12,4679,19
326933,Unmatched: Redemption Row,4996,12,4679,19
330602,Inspektor Nase,4996,12,4679,19
342343,Birdwatcher,4996,12,4679,19
352238,Turncoats,4996,12,4679,19
352997,UNO: All Wild!,4996,12,4679,19
360206,Discordia,4996,12,4679,19
365186,The Crimson Scales,4996,12,4679,19
370444,Hard to Get,4996,12,4679,19
375852,My Lil' Everdell,4996,12,4679,19
450,Octi,4996,12,5069,18
793,Yahtzee Deluxe Poker,4996,12,5069,18
1002,Cosmic Eidex,4996,12,5069,18
1552,Illuminati: New World Order,4996,12,5069,18
2047,Up the Creek,4996,12,5069,18
3040,Star Trek: Starship Tactical Combat Simulator,4996,12,5069,18
5178,Marrakesh,4996,12,5069,18
6978,Neutron,4996,12,5069,18
9617,Russian Rails,4996,12,5069,18
13373,Choco,4996,12,5069,18
13530,Sole Mio!,4996,12,5069,18
13972,Party & Co,4996,12,5069,18
14036,Jok-R-ummy,4996,12,5069,18
17484,Silent War,4996,12,5069,18
19651,Angkor,4996,12,5069,18
23550,WordSpot,4996,12,5069,18
26472,Dragon Parade,4996,12,5069,18
29687,Leaping Lemmings,4996,12,5069,18
30328,Battleground: Crossbows & Catapults,4996,12,5069,18
32129,Taktika,4996,12,5069,18
32165,Darjeeling,4996,12,5069,18
32405,Alles Tomate!,4996,12,5069,18
35935,Day & Night,4996,12,5069,18
36599,Level Up,4996,12,5069,18
38797,Uruk: Wiege der Zivilisation,4996,12,5069,18
65134,Sorry! Revenge Card Game,4996,12,5069,18
71906,Castaways,4996,12,5069,18
75547,Shipwrights of the North Sea,4996,12,5069,18
85769,Panzer: The Game of Small Unit Actions and Combined Arms Operations on the Eastern Front 1943-45,4996,12,5069,18
89668,BITS,4996,12,5069,18
94732,Heroica: Draida,4996,12,5069,18
123370,Nox,4996,12,5069,18
123576,Sheepland,4996,12,5069,18
124047,Pirate Dice: Voyage on the Rolling Seas,4996,12,5069,18
127095,Origin,4996,12,5069,18
142432,Continental Express,4996,12,5069,18
146735,Munchkin Adventure Time,4996,12,5069,18
167604,Rollet,4996,12,5069,18
175496,Cauldron Quest,4996,12,5069,18
175763,Behind the Throne,4996,12,5069,18
178147,Gwent: Monsters and Scoia'tael,4996,12,5069,18
182047,Austerity,4996,12,5069,18
184424,Mega Civilization,4996,12,5069,18
186475,Tofu Kingdom,4996,12,5069,18
191681,Lagoonies,4996,12,5069,18
191710,Catan: Big Box,4996,12,5069,18
193670,Darkest Night: Second Edition,4996,12,5069,18
196202,Rum & Bones: Second Tide,4996,12,5069,18
199611,Shiftago,4996,12,5069,18
200511,After the Empire,4996,12,5069,18
228959,Alubari: A Nice Cup of Tea,4996,12,5069,18
233868,HATE,4996,12,5069,18
233955,Montana,4996,12,5069,18
245197,Deadwood 1876,4996,12,5069,18
245824,Cat Rescue,4996,12,5069,18
251441,Antinomy,4996,12,5069,18
251830,Alhambra: Mega Box,4996,12,5069,18
253372,Minerals,4996,12,5069,18
255013,Fairy Tale Fluxx,4996,12,5069,18
258818,Connect 4: Shots,4996,12,5069,18
278971,Why I Otter,4996,12,5069,18
285773,Arkham Horror: Final Hour,4996,12,5069,18
287589,Red Outpost,4996,12,5069,18
299028,Dream Catcher,4996,12,5069,18
300509,Kiitos,4996,12,5069,18
300727,The Coldest Night,4996,12,5069,18
304821,Animal Upon Animal: Christmas Edition,4996,12,5069,18
318183,Prehistories,4996,12,5069,18
324246,Journey to the Center of the Earth,4996,12,5069,18
329670,Pandemic: Hot Zone – Europe,4996,12,5069,18
346742,Fishing Lessons,4996,12,5069,18
359406,Ecosystem: Coral Reef,4996,12,5069,18
379290,Timeline Twist,4996,12,5069,18
381297,Unmatched Adventures: Tales to Amaze,4996,12,5069,18
200,Entdecker,4996,12,5525,17
684,Monopoly: The Card Game,4996,12,5525,17
766,Regatta,4996,12,5525,17
788,Tales of the Arabian Nights,4996,12,5525,17
1163,"Ciao, Ciao...",4996,12,5525,17
2179,Musketeers,4996,12,5525,17
3086,The Omega Virus,4996,12,5525,17
3321,Die Pyramiden des Jaguar,4996,12,5525,17
4107,Hang in There!,4996,12,5525,17
5157,King's Court,4996,12,5525,17
5232,Gnip Gnop,4996,12,5525,17
6549,Pretty Pretty Princess,4996,12,5525,17
7479,WarCraft: The Board Game,4996,12,5525,17
7576,Thingamajig,4996,12,5525,17
9284,Treasure Falls,4996,12,5525,17
9829,Runebound,4996,12,5525,17
10819,Navia Dratp,4996,12,5525,17
11412,Wallamoppi,4996,12,5525,17
12283,Manifest Destiny,4996,12,5525,17
15157,Amazonas,4996,12,5525,17
20133,FAB: The Bulge,4996,12,5525,17
21704,Fiji,4996,12,5525,17
25738,The Big Taboo,4996,12,5525,17
27298,Owner's Choice,4996,12,5525,17
29839,Key Harvest,4996,12,5525,17
30381,Hamburgum,4996,12,5525,17
32424,1848: Australia,4996,12,5525,17
34958,Six,4996,12,5525,17
36783,Jishaku,4996,12,5525,17
40654,This Big!,4996,12,5525,17
42244,Martinique,4996,12,5525,17
55863,The Three Musketeers: The Queen's Pendants,4996,12,5525,17
67910,Mini FITS,4996,12,5525,17
88016,Briefcase,4996,12,5525,17
92852,Say Anything Family Edition,4996,12,5525,17
96188,Nuts!,4996,12,5525,17
112192,Sugar Gliders,4996,12,5525,17
122588,Dungeon Command: Sting of Lolth,4996,12,5525,17
140709,Alhambra: Family Box,4996,12,5525,17
142124,Tsukiji,4996,12,5525,17
