rank_h_index,h_index,rank_g_index,g_index,bgg_user_name
19906,14,11831,28,xonim
19906,14,11831,28,xthawx
19906,14,12910,27,andrewmeda
19906,14,12910,27,anomalyinflow
19906,14,12910,27,badosito
19906,14,12910,27,blimbo99
19906,14,12910,27,bob_buttersworth
19906,14,12910,27,borjo14
19906,14,12910,27,braxtonbragg
19906,14,12910,27,cbase
19906,14,12910,27,chyy
19906,14,12910,27,crysifio
19906,14,12910,27,dcroxton
19906,14,12910,27,dhrendor
19906,14,12910,27,dr brian
19906,14,12910,27,duha
19906,14,12910,27,eladnl
19906,14,12910,27,eragorn
19906,14,12910,27,eugene18
19906,14,12910,27,falconscarlet
19906,14,12910,27,fran bs
19906,14,12910,27,fredzgreen
19906,14,12910,27,funkhauser
19906,14,12910,27,gabri_96
19906,14,12910,27,grob34
19906,14,12910,27,hobbsch
19906,14,12910,27,itophd
19906,14,12910,27,jennochicken
19906,14,12910,27,jesusramos
19906,14,12910,27,jpveit
19906,14,12910,27,jugglindan
19906,14,12910,27,kasha_
19906,14,12910,27,kentreuber
19906,14,12910,27,konelkone
19906,14,12910,27,lloydgm
19906,14,12910,27,madpretorian
19906,14,12910,27,marauder
19906,14,12910,27,maria_z
19906,14,12910,27,mindphaser1
19906,14,12910,27,mmnash84
19906,14,12910,27,muhlenkamper
19906,14,12910,27,nrclarkson
19906,14,12910,27,nukedisk
19906,14,12910,27,oflood
19906,14,12910,27,omegalife2002
19906,14,12910,27,onceler
19906,14,12910,27,organicroadmap
19906,14,12910,27,poomchucker
19906,14,12910,27,rcsv_
19906,14,12910,27,rognor
19906,14,12910,27,santiago
19906,14,12910,27,setan
19906,14,12910,27,silvermuse
19906,14,12910,27,spindrift
19906,14,12910,27,springline
19906,14,12910,27,stangeman
19906,14,12910,27,starletphoenix
19906,14,12910,27,steved1979
19906,14,12910,27,stinkfoot71
19906,14,12910,27,strykerj
19906,14,12910,27,supereusebius
19906,14,12910,27,tdwyer25
19906,14,12910,27,vekoma
19906,14,12910,27,webanck
19906,14,12910,27,wererat
19906,14,12910,27,wonski94
19906,14,12910,27,xoep
19906,14,12910,27,yiweiyonghu
19906,14,14030,26,aegistoast
19906,14,14030,26,anttik
19906,14,14030,26,aohbass
19906,14,14030,26,barrie voice
19906,14,14030,26,bauldric
19906,14,14030,26,bendercube
19906,14,14030,26,berpelina
19906,14,14030,26,bitbracht
19906,14,14030,26,bittenapple
19906,14,14030,26,bluekae
19906,14,14030,26,bschremp
19906,14,14030,26,capalouest
19906,14,14030,26,cbouche
19906,14,14030,26,collapsedcodex
19906,14,14030,26,conorchinitz
19906,14,14030,26,crappyjacks
19906,14,14030,26,d0nkarnage
19906,14,14030,26,ddavis12
19906,14,14030,26,deboor
19906,14,14030,26,dofin
19906,14,14030,26,donchristopho
19906,14,14030,26,drtrygga
19906,14,14030,26,edwardsbc
19906,14,14030,26,ellivision
19906,14,14030,26,elvamikarion
19906,14,14030,26,erinwolth
19906,14,14030,26,evildrsmith
19906,14,14030,26,expfcwintergreen
19906,14,14030,26,feffer17
19906,14,14030,26,ferniklo
19906,14,14030,26,finnlehuman
19906,14,14030,26,flubuh
19906,14,14030,26,foxdalegames
19906,14,14030,26,frolessrunner
19906,14,14030,26,glenne13
19906,14,14030,26,grakkus
19906,14,14030,26,hermeticmage
19906,14,14030,26,hroost
19906,14,14030,26,huntaat
19906,14,14030,26,ishnekk
19906,14,14030,26,jaranika
19906,14,14030,26,jefferion11
19906,14,14030,26,jeroenb
19906,14,14030,26,joakims
19906,14,14030,26,jorch79
19906,14,14030,26,justtoni
19906,14,14030,26,kahapreclo
19906,14,14030,26,kamog
19906,14,14030,26,kingdenver
19906,14,14030,26,lightdr
19906,14,14030,26,ltgustl
19906,14,14030,26,luftuar
19906,14,14030,26,manozaidimai
19906,14,14030,26,martincze
19906,14,14030,26,mattchu
19906,14,14030,26,merino11
19906,14,14030,26,mgagan
19906,14,14030,26,moonnoise
19906,14,14030,26,morgifier
19906,14,14030,26,nachtschatten
19906,14,14030,26,nat saamanen
19906,14,14030,26,odohexe
19906,14,14030,26,parsethal
19906,14,14030,26,pbalzac
19906,14,14030,26,philsinner
19906,14,14030,26,puperman
19906,14,14030,26,pythagosaurus
19906,14,14030,26,rastak
19906,14,14030,26,rorwig123
19906,14,14030,26,ryanmaesen
19906,14,14030,26,seladric
19906,14,14030,26,shellin
19906,14,14030,26,sirjeyhmis
19906,14,14030,26,spelledaren
19906,14,14030,26,stavros
19906,14,14030,26,sumofallfail
19906,14,14030,26,supercanuck
19906,14,14030,26,szordrin
19906,14,14030,26,teproc
19906,14,14030,26,teryg
19906,14,14030,26,theeskhaton
19906,14,14030,26,tigantango
19906,14,14030,26,trimmer
19906,14,14030,26,tumatan
19906,14,14030,26,twilightdruid
19906,14,14030,26,unclelion
19906,14,14030,26,vanflet2
19906,14,14030,26,vincivader
19906,14,14030,26,wjfargo
19906,14,14030,26,wojgajewski
19906,14,14030,26,wojteck
19906,14,14030,26,yoddalet
19906,14,15326,25,ant_zen23
19906,14,15326,25,aranjaeger
19906,14,15326,25,aratai
19906,14,15326,25,auroros
19906,14,15326,25,avto
19906,14,15326,25,barbie21
19906,14,15326,25,bariscan26
19906,14,15326,25,bionighty
19906,14,15326,25,bombus terrestris
19906,14,15326,25,bugga!
19906,14,15326,25,callow
19906,14,15326,25,caltham
19906,14,15326,25,caszanovakid
19906,14,15326,25,chivilryman2
19906,14,15326,25,come
19906,14,15326,25,csimalo
19906,14,15326,25,danhund
19906,14,15326,25,daniel a l
19906,14,15326,25,darkvaati
19906,14,15326,25,djevo65
19906,14,15326,25,djr44
19906,14,15326,25,dkwd
19906,14,15326,25,doktortroll
19906,14,15326,25,drodriguez82
19906,14,15326,25,dvigex
19906,14,15326,25,dynomis
19906,14,15326,25,edgar83
19906,14,15326,25,el guia
19906,14,15326,25,eracer68
19906,14,15326,25,eyel1ner
19906,14,15326,25,fawful
19906,14,15326,25,fightinburrito
19906,14,15326,25,fjmaniega
19906,14,15326,25,frostmist
19906,14,15326,25,gamervp
19906,14,15326,25,garci651
19906,14,15326,25,glansofgloff
19906,14,15326,25,gowselka
19906,14,15326,25,grubbyfunseeker
19906,14,15326,25,guppy71
19906,14,15326,25,gusjustgus1
19906,14,15326,25,gwohlers
19906,14,15326,25,herdisco
19906,14,15326,25,hoeke
19906,14,15326,25,hugh_g_rection
19906,14,15326,25,ilroberto88
19906,14,15326,25,imyourskribe
19906,14,15326,25,infinitymars
19906,14,15326,25,janeeners
19906,14,15326,25,jarev
19906,14,15326,25,jeffv135
19906,14,15326,25,jerpet
19906,14,15326,25,jpat
19906,14,15326,25,kikogol
19906,14,15326,25,kimhs355
19906,14,15326,25,kirotsu
19906,14,15326,25,klausderfuchs
19906,14,15326,25,kunz
19906,14,15326,25,ladyboardgame
19906,14,15326,25,leptoquark
19906,14,15326,25,lhurgoyf
19906,14,15326,25,lironbz
19906,14,15326,25,luboy
19906,14,15326,25,magikmax
19906,14,15326,25,majami
19906,14,15326,25,maljking
19906,14,15326,25,manimal
19906,14,15326,25,manji232
19906,14,15326,25,mark_singer
19906,14,15326,25,marrok777
19906,14,15326,25,meeplemonkey
19906,14,15326,25,mihaly
19906,14,15326,25,mikethechamp
19906,14,15326,25,mintira
19906,14,15326,25,mirandainghelbrecht
19906,14,15326,25,morellibuendia
19906,14,15326,25,mrvaldez
19906,14,15326,25,n_butcher27
19906,14,15326,25,nevin
19906,14,15326,25,orccc
19906,14,15326,25,osadnik
19906,14,15326,25,panderps
19906,14,15326,25,philam
19906,14,15326,25,r3drav3n
19906,14,15326,25,random_phobosis
19906,14,15326,25,rcbricey
19906,14,15326,25,reddbeard
19906,14,15326,25,rg258
19906,14,15326,25,robandkate
19906,14,15326,25,rpardoe
19906,14,15326,25,sahava
19906,14,15326,25,sam n
19906,14,15326,25,sarculare
19906,14,15326,25,schoky
19906,14,15326,25,scooters76
19906,14,15326,25,seanmccabe
19906,14,15326,25,sesch77
19906,14,15326,25,siersciu
19906,14,15326,25,sporkbrigade
19906,14,15326,25,stomski
19906,14,15326,25,superpcs
19906,14,15326,25,tartag
19906,14,15326,25,team pixie
19906,14,15326,25,the maniac
19906,14,15326,25,theriddlerone
19906,14,15326,25,tim_hornet
19906,14,15326,25,travnazt
19906,14,15326,25,vln4beth
19906,14,15326,25,wapniak
19906,14,16710,24,abijen
19906,14,16710,24,abishop23
19906,14,16710,24,admiral_ahab
19906,14,16710,24,agusmetz
19906,14,16710,24,ajwitkowski
19906,14,16710,24,alexcannon
19906,14,16710,24,alexpoole
19906,14,16710,24,amongdragons
19906,14,16710,24,amos_keeto
19906,14,16710,24,andrewbarber
19906,14,16710,24,antaresdev
19906,14,16710,24,anuprightman
19906,14,16710,24,apuity
19906,14,16710,24,arch1200
19906,14,16710,24,arisuomi
19906,14,16710,24,babykins
19906,14,16710,24,baron162
19906,14,16710,24,betty86
19906,14,16710,24,billarama
19906,14,16710,24,bluefrog5
19906,14,16710,24,borlancaster347
19906,14,16710,24,brainjamin
19906,14,16710,24,brianzx1982
19906,14,16710,24,brocks
19906,14,16710,24,butik
19906,14,16710,24,cgrater
19906,14,16710,24,coug
19906,14,16710,24,cutoutllama
19906,14,16710,24,cyranos
19906,14,16710,24,dahdcear
19906,14,16710,24,damien_stoker
19906,14,16710,24,darwingeek
19906,14,16710,24,derekkandk
19906,14,16710,24,detinn
19906,14,16710,24,dirtypunkmonkey
19906,14,16710,24,dragonflei1989
19906,14,16710,24,dunnagh
19906,14,16710,24,efvehem
19906,14,16710,24,eggo
19906,14,16710,24,eilidhisla
19906,14,16710,24,eitetsukb
19906,14,16710,24,elban
19906,14,16710,24,epawlowski
19906,14,16710,24,excusy
19906,14,16710,24,fairer sex
19906,14,16710,24,fanaka66
19906,14,16710,24,felipe123
19906,14,16710,24,fenrhys
19906,14,16710,24,foteini
19906,14,16710,24,francisbergeron
19906,14,16710,24,ftloser
19906,14,16710,24,fuxs
19906,14,16710,24,giveemhellweg
19906,14,16710,24,gosia_kamil
19906,14,16710,24,gossamersolid
19906,14,16710,24,goteki45
19906,14,16710,24,gueneevere
19906,14,16710,24,guilhermefll
19906,14,16710,24,hareesh
19906,14,16710,24,ikarus
19906,14,16710,24,ironearth
19906,14,16710,24,ironmanwaring
19906,14,16710,24,jackieandley
19906,14,16710,24,janthis
19906,14,16710,24,javidiozz
19906,14,16710,24,jboggs2814
19906,14,16710,24,jcparis
19906,14,16710,24,jeremy r
19906,14,16710,24,jockegson
19906,14,16710,24,jords26
19906,14,16710,24,joshuaacosta
19906,14,16710,24,jtb_at_the_gcb
19906,14,16710,24,justinvamp15
19906,14,16710,24,karibou77
19906,14,16710,24,kaushikkem
19906,14,16710,24,killinmilk
19906,14,16710,24,knitabook
19906,14,16710,24,kolder
19906,14,16710,24,kschlabach
19906,14,16710,24,kylesilva
19906,14,16710,24,lakker
19906,14,16710,24,larsdavidsson
19906,14,16710,24,lisamc2
19906,14,16710,24,livesurge
19906,14,16710,24,luisssssssss
19906,14,16710,24,luiyo
19906,14,16710,24,mad_cat_1306
19906,14,16710,24,madster321
19906,14,16710,24,malef
19906,14,16710,24,marianovl123
19906,14,16710,24,mark_va
19906,14,16710,24,marshall_watson
19906,14,16710,24,marys88
19906,14,16710,24,melchett
19906,14,16710,24,michielty
19906,14,16710,24,michigun
19906,14,16710,24,mimo70
19906,14,16710,24,misteradequate
19906,14,16710,24,moebiuss
19906,14,16710,24,mwallenf
19906,14,16710,24,narfbuster
19906,14,16710,24,nilstillander
19906,14,16710,24,noleinaggieland
19906,14,16710,24,only2ndplace
19906,14,16710,24,papadjango
19906,14,16710,24,pey81
19906,14,16710,24,philsstein
19906,14,16710,24,porkchop1367
19906,14,16710,24,progmode
19906,14,16710,24,prunella
19906,14,16710,24,rakelbcn2
19906,14,16710,24,raoc3
19906,14,16710,24,redwol
19906,14,16710,24,rodigee
19906,14,16710,24,rowboat cop
19906,14,16710,24,salomonpunk
19906,14,16710,24,salou
19906,14,16710,24,scud-o
19906,14,16710,24,segalda
19906,14,16710,24,senalis
19906,14,16710,24,serbridge
19906,14,16710,24,serisu
19906,14,16710,24,sevencer
19906,14,16710,24,shannon2708
19906,14,16710,24,sharpster71
19906,14,16710,24,shfinfrock
19906,14,16710,24,shidara
19906,14,16710,24,sigizmand
19906,14,16710,24,skagerud
19906,14,16710,24,smartacus
19906,14,16710,24,sonny1030
19906,14,16710,24,spocks_grandpa
19906,14,16710,24,stephenhanbury
19906,14,16710,24,sword256
19906,14,16710,24,talentedmrripley
19906,14,16710,24,talonzero
19906,14,16710,24,tanos
19906,14,16710,24,tarpit82
19906,14,16710,24,tcadams18
19906,14,16710,24,the greenelf
19906,14,16710,24,the_fezig
19906,14,16710,24,the_garbage_man
19906,14,16710,24,therealred5
19906,14,16710,24,thiessi
19906,14,16710,24,tim_wild
19906,14,16710,24,toad
19906,14,16710,24,tomw2005
19906,14,16710,24,tomx2s
19906,14,16710,24,torontoraptors
19906,14,16710,24,trimox
19906,14,16710,24,virogi
19906,14,16710,24,vorland777
19906,14,16710,24,wellsroderick
19906,14,16710,24,willyteebee
19906,14,16710,24,wooloo1
19906,14,16710,24,wylie96
19906,14,16710,24,zauker
19906,14,18170,23,__yo
19906,14,18170,23,_ctk
19906,14,18170,23,_the_inquiry_
19906,14,18170,23,aarkas
19906,14,18170,23,abbundimighe
19906,14,18170,23,acestep44
19906,14,18170,23,adonita
19906,14,18170,23,aethertower
19906,14,18170,23,afterburnnl
19906,14,18170,23,agoodman
19906,14,18170,23,ascensx
19906,14,18170,23,asger77
19906,14,18170,23,asqueao
19906,14,18170,23,astinsinius
19906,14,18170,23,avyssaleos
19906,14,18170,23,awesem
19906,14,18170,23,baalrukh
19906,14,18170,23,bannsnger
19906,14,18170,23,bartas24
19906,14,18170,23,battle of durak
19906,14,18170,23,bdkwombat
19906,14,18170,23,beavart
19906,14,18170,23,bethe123
19906,14,18170,23,bigbadcam
19906,14,18170,23,blackemperor
19906,14,18170,23,bluesol
19906,14,18170,23,blutigers
19906,14,18170,23,boots01
19906,14,18170,23,bubu78
19906,14,18170,23,buso
19906,14,18170,23,captain houdini
19906,14,18170,23,cathony
19906,14,18170,23,celtic
19906,14,18170,23,charliewoodhead
19906,14,18170,23,clementote
19906,14,18170,23,collons2de1deu
19906,14,18170,23,corlic
19906,14,18170,23,crazybear and honey
19906,14,18170,23,daracon
19906,14,18170,23,darkmang6
19906,14,18170,23,dbaric
19906,14,18170,23,dfurt
19906,14,18170,23,dizzydevil
19906,14,18170,23,djdsc7
19906,14,18170,23,dorsett_case
19906,14,18170,23,draftstyle
19906,14,18170,23,drydoc
19906,14,18170,23,dsoccer5
19906,14,18170,23,dueta
19906,14,18170,23,dulok
19906,14,18170,23,durandir
19906,14,18170,23,dusty27
19906,14,18170,23,ealpendre
19906,14,18170,23,ebonair
19906,14,18170,23,eljugadorz
19906,14,18170,23,elvelux
19906,14,18170,23,elyklord
19906,14,18170,23,emeraldyam
19906,14,18170,23,entice
19906,14,18170,23,epicureanheron
19906,14,18170,23,erostal
19906,14,18170,23,erskinew2
19906,14,18170,23,etagimbo
19906,14,18170,23,evilpanda
19906,14,18170,23,fatgreta
19906,14,18170,23,feroz azim
19906,14,18170,23,francoisx
19906,14,18170,23,frankblack789
19906,14,18170,23,freezerpen
19906,14,18170,23,frelian
19906,14,18170,23,frodrig
19906,14,18170,23,fwagler
19906,14,18170,23,gallorojo
19906,14,18170,23,gameboy84
19906,14,18170,23,gayananas
19906,14,18170,23,gecouc
19906,14,18170,23,gelo11
19906,14,18170,23,geretcz
19906,14,18170,23,ghostkinggeorge
19906,14,18170,23,giantredmonkey
19906,14,18170,23,gladiatorus
19906,14,18170,23,glead89
19906,14,18170,23,graciegracegrace
19906,14,18170,23,grendel
19906,14,18170,23,guillemrobi
19906,14,18170,23,gwenhwyvar
19906,14,18170,23,hazegiant
19906,14,18170,23,hpgeek
19906,14,18170,23,jack66
19906,14,18170,23,jakejackpot
19906,14,18170,23,janjjd
19906,14,18170,23,jcmeeple3d
19906,14,18170,23,jdober77
19906,14,18170,23,jeffmurdock01
19906,14,18170,23,jenf
19906,14,18170,23,jfrantz
19906,14,18170,23,jimkok
19906,14,18170,23,jimnukuwai
19906,14,18170,23,jogintas
19906,14,18170,23,jsharp
19906,14,18170,23,juicious
19906,14,18170,23,kaerazy
19906,14,18170,23,kandras78
19906,14,18170,23,kangaroochicken
19906,14,18170,23,kingtentacleau
19906,14,18170,23,kleinerm
19906,14,18170,23,lanadove
19906,14,18170,23,lawrence_s
19906,14,18170,23,leeannemccoy
19906,14,18170,23,lejaspi
19906,14,18170,23,longtom
19906,14,18170,23,lukesko
19906,14,18170,23,luminarious
19906,14,18170,23,lydon
19906,14,18170,23,maek
19906,14,18170,23,magicl89
19906,14,18170,23,mariuscarey
19906,14,18170,23,marsop
19906,14,18170,23,matrixrenegade
19906,14,18170,23,mattg
19906,14,18170,23,mcjazz
19906,14,18170,23,mcmarker
19906,14,18170,23,michelkamp77
19906,14,18170,23,micquebec
19906,14,18170,23,milank
19906,14,18170,23,mindmgmt
19906,14,18170,23,mithrandir61
19906,14,18170,23,mlriley
19906,14,18170,23,mmartosdbz
19906,14,18170,23,moberho
19906,14,18170,23,mohem
19906,14,18170,23,moody152
19906,14,18170,23,mr_hamish
19906,14,18170,23,mulder70
19906,14,18170,23,murukthegreat
19906,14,18170,23,mwricketson
19906,14,18170,23,mymenda
19906,14,18170,23,mythoturge
19906,14,18170,23,nachosgrande
19906,14,18170,23,nagara_venteel
19906,14,18170,23,nalexa
19906,14,18170,23,nangie85
19906,14,18170,23,narjan
19906,14,18170,23,narta1993
19906,14,18170,23,natac
19906,14,18170,23,nellyh99
19906,14,18170,23,nfgrapsas
19906,14,18170,23,nickht
19906,14,18170,23,nkfrank
19906,14,18170,23,ommny
19906,14,18170,23,oralmeida
19906,14,18170,23,outbackranger
19906,14,18170,23,outside lime
19906,14,18170,23,pakwan
19906,14,18170,23,pcvoigtag
19906,14,18170,23,pedram
19906,14,18170,23,peldik
19906,14,18170,23,petr_kovar
19906,14,18170,23,prolaborsocialist
19906,14,18170,23,pufonthis
19906,14,18170,23,qlczas
19906,14,18170,23,radman2k8
19906,14,18170,23,rainordvd
19906,14,18170,23,rblichfeldt
19906,14,18170,23,recklessdreams
19906,14,18170,23,redisher
19906,14,18170,23,redwlfjsc
19906,14,18170,23,roast_chicken
19906,14,18170,23,rodiak
19906,14,18170,23,rowol
19906,14,18170,23,rowskin
19906,14,18170,23,ryodoan
19906,14,18170,23,ryuukami
19906,14,18170,23,scapgoat
19906,14,18170,23,schamppu
19906,14,18170,23,scratchmarx
19906,14,18170,23,sharzade
19906,14,18170,23,shzshazzy
19906,14,18170,23,skoposa
19906,14,18170,23,slimzl
19906,14,18170,23,slotracer
19906,14,18170,23,slum13er
19906,14,18170,23,spikethedog
19906,14,18170,23,springo87
19906,14,18170,23,ssj71
19906,14,18170,23,stepan_
19906,14,18170,23,sunnyfield
19906,14,18170,23,superfafa
19906,14,18170,23,supermario426
19906,14,18170,23,susubear
19906,14,18170,23,teamblue
19906,14,18170,23,teamgoatchris
19906,14,18170,23,the little geek
19906,14,18170,23,themurphyfella
19906,14,18170,23,thepurger
19906,14,18170,23,throkda
19906,14,18170,23,thrond
19906,14,18170,23,tigerherz
19906,14,18170,23,toonii2mc
19906,14,18170,23,toussaint
19906,14,18170,23,trecebicis
19906,14,18170,23,trol69
19906,14,18170,23,tumos
19906,14,18170,23,tweetlebeetle
19906,14,18170,23,uferan
19906,14,18170,23,uffdah
19906,14,18170,23,unaone
19906,14,18170,23,uszat44
19906,14,18170,23,valarmorghulisv
19906,14,18170,23,valinak
19906,14,18170,23,valiver
19906,14,18170,23,venator78
19906,14,18170,23,venn
19906,14,18170,23,vspiker
19906,14,18170,23,wacko santa
19906,14,18170,23,warblefly81
19906,14,18170,23,webalong
19906,14,18170,23,wendigohexe
19906,14,18170,23,wickoc
19906,14,18170,23,womkat
19906,14,18170,23,xsoul
19906,14,18170,23,yevaud
19906,14,18170,23,yogidiver
19906,14,18170,23,youkinafirefly
19906,14,18170,23,zenarchist
19906,14,18170,23,zowie
19906,14,18170,23,zychu_
19906,14,19906,22,20 yards of linen
19906,14,19906,22,2yellow
19906,14,19906,22,aardvarkius
19906,14,19906,22,aaronphf
19906,14,19906,22,adeseon
19906,14,19906,22,adl1960
19906,14,19906,22,ahenrick
19906,14,19906,22,aimike
19906,14,19906,22,alexmerwin13
19906,14,19906,22,alimarie84
19906,14,19906,22,allenw82
19906,14,19906,22,amajugar
19906,14,19906,22,ambiryan13
19906,14,19906,22,amor55
19906,14,19906,22,andes_47v
19906,14,19906,22,antherem
19906,14,19906,22,apathy
19906,14,19906,22,area51
19906,14,19906,22,arecas13
19906,14,19906,22,aresicter92
19906,14,19906,22,arlantldr
19906,14,19906,22,artemiswild
19906,14,19906,22,aruba3000
19906,14,19906,22,ashavan
19906,14,19906,22,ashton210z
19906,14,19906,22,autem_n_amp
19906,14,19906,22,badrito
19906,14,19906,22,banxee
19906,14,19906,22,barreka
19906,14,19906,22,bartapu
19906,14,19906,22,bb666
19906,14,19906,22,beatu
19906,14,19906,22,beazel_b
19906,14,19906,22,beefythepug
19906,14,19906,22,bemark1221
19906,14,19906,22,benski
19906,14,19906,22,berit76
19906,14,19906,22,bertil
19906,14,19906,22,bicienzu
19906,14,19906,22,bigdaddyb
19906,14,19906,22,bigonroad
19906,14,19906,22,bloke_over_there
19906,14,19906,22,boardgamefrank
19906,14,19906,22,bob_tracer
19906,14,19906,22,boredgamesco
19906,14,19906,22,braiden
19906,14,19906,22,brerfox
19906,14,19906,22,brianneuls
19906,14,19906,22,bubbag792852249
19906,14,19906,22,bullfrogggy
19906,14,19906,22,cabbage_boy
19906,14,19906,22,cammuppetry
19906,14,19906,22,cannuckchick
19906,14,19906,22,carighan
19906,14,19906,22,ceh245
19906,14,19906,22,cheddarx
19906,14,19906,22,cheesechick
19906,14,19906,22,chelkones
19906,14,19906,22,chewy77
19906,14,19906,22,chiefnbeef
19906,14,19906,22,chrapaszcz
19906,14,19906,22,chrishacky
19906,14,19906,22,ckaefe
19906,14,19906,22,cliffiesw
19906,14,19906,22,clotoro
19906,14,19906,22,clynderon
19906,14,19906,22,coclea
19906,14,19906,22,colossus1919
19906,14,19906,22,confusedpup
19906,14,19906,22,conquis7ador
19906,14,19906,22,constant1n3
19906,14,19906,22,cowod
19906,14,19906,22,crm2001a
19906,14,19906,22,csorgius
19906,14,19906,22,curly_scient
19906,14,19906,22,cwtch
19906,14,19906,22,dalanel
19906,14,19906,22,danto19
19906,14,19906,22,dark falcon
19906,14,19906,22,darker
19906,14,19906,22,ddarling8
