bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
3886,11021,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,5,,,,,,,,,,,,,,,22,24,,,,,,,175,10,,,,,51,16,2065,10,,,,,,,,,,,2710,43,9,18,404,34,26,11,20,4,139,10,275,7,,,,,541,31,,,,,10,6,,,,,,,,,,,,,,,,,48,34,,,,,,,,,,,562,2,,,,,,,,,,,,,,,,,709,13,199,38,,,,,,,,,,,,,31,29,,,,,,,,,14,3,,,9,4,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,40,11,9,103,7,,,,,,,,,,,,,,,,,,,,,279,23,,,,,736,7,,,,,235,4,230,43,,,,,,,,,,,,,,,,,,,,,91,6,24,11,,,,,364,3,,,,,85,23,,,,,,,,,,,,,,,,,,,,,404,8,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,51
5432,10316,25,,,,,,,,,,,306,9,,,6,2,,,,,,,,,,,,,,,,,,,,,32,13,,,,,39,4,,,,,,,,,21,26,,,,,,,,,,,,,,,364,59,,,,,,,,,,,5243,22,,,1627,11,,,,,543,7,23,55,,,,,205,63,,,,,,,,,,,,,,,,,9,4,,,,,102,16,188,3,,,,,,,,,,,,,,,,,244,6,,,,,,,,,161,53,117,48,,,,,,,,,,,,,35,25,,,,,,,,,,,,,5,9,,,,,,,55,4,,,,,,,,,50,3,,,15,3,,,,,,,,,,,,,,,112,39,11,10,21,30,,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12,,,,,24,58,,,,,195,2,,,65,2,,,191,5,,,,,,,,,,,,,63,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,37
178900,9977,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,55,,,,,,,42,28,,,,,,,1368,19,,,,,,,,,,,6361,20,,,,,,,,,,,,,,,,,625,25,,,,,,,,,,,,,,,,,,,,,,,289,7,,,,,,,,,,,24,37,,,,,,,,,,,,,,,,,197,44,141,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,46,,,,,,,,,,,,,,,,,,,,,,,,,374,18,,,,,,,,,,,,,395,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,9449,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,25,319,67,,,,,,,,,,,7654,15,5,31,133,57,,,,,,,25,53,,,,,474,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,82,350,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,53,,,,,,,,,,,,,,,,,,,,,,,,,60,45,,,,,,,,,,,,,196,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,50,,,,,,,,,,,,,,,,,,,,,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,8964,28,18,5,,,,,,,,,43,22,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,48,3,,,,,,,,,22,25,,,,,12,2,70,25,,,,,,,320,66,,,,,,,,,,,3609,32,10,14,814,22,21,12,15,5,,,21,63,,,,,322,50,,,,,,,,,,,,,,,,,,,,,,,74,25,75,4,,,22,15,,,,,44,27,,,,,,,49,11,,,,,,,,,127,60,702,16,,,,,,,,,13,4,,,74,12,,,,,,,,,17,2,,,6,8,,,,,,,,,18,2,,,,,,,21,4,,,,,25,8,,,,,,,,,,,,,68,56,4,14,11,36,,,,,,,,,,,,,,,,,,,,,274,24,,,,,647,10,,,,,,,770,17,,,,,,,,,,,,,,,,,12,8,9,4,14,21,,,,,,,,,,,,,64,31,,,,,19,6,,,,,,,,,,,,,,,88,17,,,,,69,14,,,4,2,,,,,84,12,,,,,,,,,,,17,4,,,,,,,,,,,192,35
2392,8203,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,33,,,,,,,108,19,,,,,,,635,34,,,,,,,47,11,,,4438,26,,,199,49,,,4,17,186,9,92,28,,,,,788,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,12,,,,,,,,,,,,,,,,,303,29,240,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,22,,,48,17,,,,,,,,,,,,,,,,,,,,,315,20,,,,,105,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,,,,,,,45,14,,,,,84,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,45
822,8123,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,15,18,,,,,,,,,,,,,,,25,22,,,,,,,114,16,,,7,7,19,36,871,25,,,,,,,32,13,,,2438,47,16,7,421,33,,,,,,,183,15,,,,,602,26,,,,,,,,,,,,,,,,,,,,,,,30,41,,,,,,,,,,,91,19,,,,,,,,,,,,,,,,,461,21,736,15,,,,,,,,,,,,,61,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,19,21,4,39,21,,,,,,,,,,,,,,,,,,,,,201,28,,,,,219,21,,,,,,,598,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,22,,,,,,,,,,,,,,,,,,,,,15,33,,,,,1,60,,,,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,497,21
4192,8094,31,,,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,18,,,,,,,36,33,,,,,32,26,812,27,,,,,,,20,15,,,4058,28,,,229,45,,,,,,,48,39,,,,,290,52,,,,,,,,,,,,,,,7,8,,,,,,,22,44,,,,,,,,,,,29,33,,,,,,,,,,,,,,,,,320,26,385,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,31,,,,,,,,,,,,,,,,,,,,,,,,,151,32,,,,,,,,,,,,,1248,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,40,,,,,,,,,,,,,,,,,,,,,,,,,,,57,17,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,,,101,54
50381,7534,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,32,760,29,,,,,,,,,,,5194,23,,,380,35,,,,,31,16,75,30,,,,,196,68,,,,,,,,,,,,,,,,,,,,,,,84,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,22,85,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,7463,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,19,4115,2,,,,,,,,,,,1525,67,5,33,88,77,,,,,,,45,42,,,,,264,55,,,,,,,,,,,,,,,,,,,,,,,81,23,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,181,49,106,52,,,,,,,,,,,,,11,59,,,,,,,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,65,59,,,12,35,,,,,,,,,,,,,,,,,,,,,431,15,,,,,24,61,,,,,,,195,46,,,,,,,,,,,,,,,,,,,,,38,12,,,,,,,,,,,,,101,21,,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,70
2386,7289,34,,,,,,,,,,,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,37,,,,,,,36,32,,,,,19,38,211,83,,,,,,,,,,,2905,36,2,46,1807,9,,,,,,,72,31,,,,,485,33,,,,,,,,,,,,,,,,,,,,,,,71,26,,,,,,,,,,,38,29,6,10,,,,,,,,,,,,,,,173,50,,,,,,,,,,,,,,,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6,93,8,,,,,,,,,,,,,,,,,,,,,113,33,,,,,80,41,,,,,,,90,63,,,,,,,,,,,,,,,,,,,,,14,17,,,,,,,,,,,,,101,20,,,,,,,,,,,,,22,15,,,,,,,,,,,,,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,824,14
2952,7176,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,10,,,,,,,,,,,,,83,11,663,32,,,,,,,,,,,3730,30,6,26,610,29,,,5,14,,,198,11,,,,,748,20,,,,,,,,,,,,,,,,,,,,,,,16,47,,,,,,,,,,,,,,,,,,,18,17,,,,,,,14,8,282,33,29,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,32,,,72,13,,,,,,,,,,,,,,,,,,,,,,,,,,,104,37,,,,,,,132,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,8,,,,,,,,,,,,,,,,,,,,,15,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,6486,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,9,,,,,,,,,,,,,,,36,15,,,,,,,110,18,,,,,15,42,446,48,,,,,,,,,,,1575,63,,,1403,14,,,,,,,46,41,,,,,411,40,,,,,,,,,,,,,,,,,,,,,,,99,18,,,,,,,,,,,52,26,,,,,,,,,,,,,,,,,794,10,,,,,,,,,,,,,,,20,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,39,,,,,,,,,,,,,,,,,,,,,175,31,,,,,308,16,,,,,,,601,21,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,,,,,78,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,33
2921,6089,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,76,,,,,,,,,,,,,,,417,53,,,,,,,,,,,4170,27,,,,,,,,,,,,,,,,,159,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979,12,,,,,,,,,,,,,44,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5980,38,,,,,,,,,,,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,30,,,,,,,12,57,,,,,69,12,492,43,,,,,,,,,,,3239,35,3,42,220,47,,,7,11,125,11,33,50,,,,,440,37,,,,,,,,,,,,,,,,,,,,,,,82,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,75,,,,,,,,,,,,,,,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,5,,,14,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,55,,,,,,,,,,,,,,,,,,,,,11,26,,,,,,,,,,,,,45,39,,,,,,,,,,,,,,,,,,,,,27,31,,,,,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,53
2399,5701,39,,,,,,,,,,,73,19,,,,,,,,,,,,,21,4,,,,,,,,,,,20,16,,,,,,,,,7,8,,,,,45,11,,,,,,,34,35,,,,,,,259,73,,,,,,,18,16,,,2315,49,5,32,691,25,,,,,19,20,46,40,,,,,184,70,,,,,,,,,,,,,,,,,,,,,,,54,30,,,,,,,,,,,38,30,,,,,,,,,,,,,,,,,389,23,138,46,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,48,,,,,,,,,,,11,5,,,,,,,,,,,,,112,34,,,,,168,25,,,,,21,11,427,26,,,,,,,,,,,,,,,,,,,4,6,18,16,,,,,,,,,,,,,38,45,,,,,,,,,,,,,,,,,,,,,116,15,,,,,42,22,,,,,,,,,78,14,,,,,,,,,,,,,,,,,,,,,,,213,30
2785,5599,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,3,,,,,,,,,,,,,9,55,191,91,,,,,,,,,,,571,139,11,13,2318,7,,,22,2,,,13,81,,,,,651,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,41,,,,,,,,,,,,,,,,,773,11,43,80,,,,,,,,,,,,,,,,,,,,,7,8,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761,8,,,,,,,,,,,,,,,,,,,,,7,1,,,49,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,54,86
1258,5281,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,39,,,,,,,673,31,,,,,,,,,,,4543,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4920,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,23,,,,,,,,,,,,,52,15,414,54,,,,,,,,,,,2536,45,,,152,53,,,,,8,28,101,27,,,,,367,45,,,,,,,,,,,,,,,,,,,,,,,19,45,,,,,,,,,,,28,35,,,,,,,,,,,,,,,,,219,42,103,53,,,,,,,,,,,,,14,50,,,,,,,,,,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,25,3,17,49,16,,,,,,,,,,,,,,,,,,,,,177,30,,,,,,,,,,,,,322,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,35,,,,,,,,,,,,,20,16,,,,,,,11,38,,,,,,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,
28,4765,43,,,,,,,,,,,141,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,108,,,,,,,,,,,1915,58,,,640,28,,,,,,,17,69,,,,,183,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,,,,,,,,,241,39,1193,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,42,,,,,,,,,,,,,,,,,,,,,128,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,4747,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,20,,,,,,,,,,,,,,,579,37,,,,,,,118,7,,,2799,40,,,527,31,,,,,,,,,,,,,143,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4629,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2901,37,,,964,17,,,,,,,,,,,,,351,47,,,,,,,,,,,,,,,,,,,,,,,41,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4570,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,64,,,,,,,,,,,,,42,21,628,35,,,,,,,,,,,1357,71,,,256,41,,,12,6,,,71,32,,,,,662,23,,,,,,,,,,,,,,,,,,,,,,,32,40,,,,,,,,,,,11,46,,,,,,,,,,,,,3,7,,,286,31,114,49,,,,,,,,,,,,,32,28,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,42,,,,,,,,,,,,,,,,,,,,,,,,,82,41,,,,,318,15,,,,,,,231,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,51,,,,,,,,,,,,,,,,,,,,,65,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,32
11733,4376,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,117,,,,,,,,,7,2,1188,80,,,,,,,,,,,,,,,,,251,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,2,,,,,12,45,,,,,,,,,,,,,,,,,2137,3,48,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,58,6,,,,,95,9,,,,,10,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4299,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,43,,,,,,,56,27,,,,,13,45,152,106,,,,,,,,,,,2763,41,20,4,110,70,,,,,,,32,51,,,,,354,46,,,,,,,,,,,,,,,,,,,,,,,11,52,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,87,72,318,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,60,,,22,27,,,,,,,,,,,,,,,,,,,,,28,80,,,,,40,47,,,,,,,89,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,76,,,,,,,,,,,,,,,,,,,,,35,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,67
2381,4283,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,28,,,,,,,,,,,,,,,39,322,,,,,,,,,,,3390,33,,,720,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6887,4179,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3727,31,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,232,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,61,,,,,,,,,,,,,91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,4128,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,33,,,,,,,,,,,2825,39,,,,,,,,,,,,,,,,,348,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4101,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,51,,,,,,,35,34,,,,,9,57,753,30,,,,,,,,,,,2034,55,,,44,101,,,,,,,36,49,,,,,229,60,,,,,,,,,,,,,,,,,,,,,,,15,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,93,515,19,,,,,,,,,,,,,19,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,51,,,27,25,,,,,,,,,,,,,,,,,,,,,53,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,37,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,48
2407,4054,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,360,,,,,,,,,,,3960,29,,,59,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
