,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27,28,2785,9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,,,,,,,,,,17,39,273,70,,,,,,,,,594,132,5,31,2871,4,,,13,4,,,13,85,,,718,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,15,41,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,11,,,,,,,,,,,,,,,,,,,6,1,3261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,26,79
28,29,6819,8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,17,4848,2,,,,,,,,,1521,66,7,23,64,81,,,,,,,30,42,,,223,58,,,,,,,,,,,,,,,,,,,30,35,,,,,,,,,,,,,,,,,,,,,,,5,5,,,108,63,114,49,,,,,,,,,,,,,13,47,,,,,,,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,102,48,,,14,35,,,,,,,,,,,,,,,,,343,18,,,,,43,41,,,,,168,47,,,,,,,,,,,,,,,,,15,14,,,,,,,,,,,,,160,13,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,39
29,30,5432,7865,,,,,,,,,,,208,7,,,16,2,,,,,,,,,,,,,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,65,,,,,,,,,4322,26,,,1002,19,,,,,190,7,23,53,,,198,63,,,,,,,,,,,,,,,18,2,,,122,11,161,3,,,,,,,,,,,,,,,257,7,,,,,,,,,166,51,138,43,,,,,,,,,,,,,11,50,,,,,,,,,,,,,,,,,22,8,,,,,,,6,7,,,28,3,,,,,,,,,,,,,,,140,35,12,8,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2,,,42,2,,,245,5,,,,,,,,,,,27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,41
30,31,1258,7718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,28,,,,,,,1010,25,,,,,,,,,6635,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,32,2398,7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,68,,,,,,,,,5872,20,5,29,77,70,,,,,,,25,48,,,421,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,53,,,,,,,,,,,,,,,,,,,,,32,60,,,,,,,,,,,134,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,68,,,,,,,,,,,,,,,,,,,41,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,33,2921,6809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,46,,,,,,,,,,,,,,,466,47,,,,,,,,,4383,25,,,,,,,,,,,,,,,298,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148,12,,,,,,,,,,,,,53,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,22,,,,,,,,,,,,,,,,,,,,,,,,,,,190,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34,2386,6710,,,,,,,,,,,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,64,,,,,,,27,25,,,,,23,31,142,106,,,,,,,,,2956,39,4,36,1852,7,,,,,,,78,27,,,329,43,,,,,,,,,,,,,,,,,,,65,22,,,,,,,,,,,31,30,,,,,,,,,,,,,,,204,42,,,,,,,,,,,,,,,52,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,88,10,,,,,,,,,,,,,,,,,51,42,,,,,89,32,,,,,12,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,22,,,,,,,,,,,,,27,10,,,,,,,,,,,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,516,12
34,35,1111,6577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,,,,,,,,,,,,,,,952,26,,,,,127,7,,,3839,31,,,527,27,,,,,,,,,,,303,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,39856,6460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,6,,,,,,,,,,,,,,,26,18,,,,,,,75,16,,,,,16,42,668,40,,,,,,,,,2191,50,,,,,,,,,,,,,,,807,23,,,,,,,,,,,,,,,,,,,93,18,,,,,,,,,,,124,16,,,,,,,,,,,,,,,779,14,,,,,,,,,,,,,,,21,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,39,,,,,,,,,,,,,,,,,216,27,,,,,,,,,,,981,16,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,23
36,37,18011,6229,,,,,,,,,,,19,15,,,,,,,,,,,,,,,4,4,,,,,,,39,4,,,,,,,,,14,30,,,,,,,55,18,,,,,,,174,94,,,,,,,,,2717,43,8,21,677,23,11,16,,,,,13,87,,,141,69,,,,,,,,,,,,,,,,,,,54,27,60,4,,,,,,,,,18,36,,,,,38,13,,,,,,,,,76,81,830,15,,,,,,,,,,,,,36,19,,,,,,,,,6,3,,,,,,,,,,,,,,,25,2,,,,,13,8,,,,,,,,,,,,,68,55,6,13,15,33,,,,,,,,,,,,,,,,,97,36,,,,,225,22,,,,,508,27,,,,,,,,,,,,,12,8,9,3,14,15,,,,,,,,,,,,,26,49,,,,,31,4,,,,,,,,,,,,,102,18,,,,,22,21,,,12,2,,,,,54,9,,,,,,,,,,,,,,,,,,,,,,
37,38,30549,5743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,,,,,21,35,349,58,,,,,,,,,4311,27,,,,,,,,,,,,,,,240,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,52,244,29,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,49,,,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,4192,5633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,12,,,,,,,68,17,,,,,46,19,1404,17,,,,,,,,,3,981,,,278,35,,,,,,,58,32,,,248,55,,,,,,,,,,,,,5,5,,,,,17,41,,,,,,,,,,,68,24,,,,,,,,,,,,,,,601,17,480,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,28,,,,,,,,,,,,,,,,,,,,,132,30,,,,,,,,,,,1882,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,24,,,,,,,,,,,,,,,,,,,,,,,,,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,1917,5491,,,,,,,,,,,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,35,,,,,,,14,37,,,,,89,9,292,67,,,,,,,,,3188,35,5,28,389,29,,,5,12,82,10,22,55,,,259,51,,,,,,,,,,,,,,,,,,,68,20,,,,,,,,,,,,,,,,,,,,,,,,,,,94,71,,,,,,,,,,,,,,,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,12,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,50,,,,,,,,,,,,,,,,,8,23,,,,,,,,,,,,,37,39,,,,,,,,,,,,,,,,,,,,,,,,,6,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,54
40,41,483,5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,32,,,,,,,,,,,,,27,25,237,72,,,,,,,,,3658,32,,,45,95,,,,,,,29,43,,,265,48,,,,,,,,,,,,,,,,,,,28,36,,,,,,,,,,,,,,,,,,,,,,,8,3,,,154,54,347,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,56,,,19,32,,,,,,,,,,,,,,,,,26,63,,,,,70,33,,,,,250,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,41,,,,,,,,,,,,,,,,,,,40,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,35
41,42,2407,5086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,231,,,,,,,,,5011,24,,,31,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,13713,5029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,,,,,,,,,,,,,68,15,740,39,,,,,,,,,1841,58,,,253,40,,,1,15,,,40,35,,,755,25,,,,,,,,,,,,,,,,,,,40,29,,,,,,,,,,,11,45,,,,,,,,,,,1,7,,,179,49,200,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,25,,,,,210,24,,,,,144,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,46,,,,,,,,,,,,,,,,,,,117,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,29
43,44,36218,5008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,,,,,,,48,21,,,,,8,56,800,32,,,,,,,,,2553,46,,,61,82,,,,,,,33,39,,,168,65,,,,,,,,,,,,,,,,,,,16,42,,,,,,,,,,,,,,,,,,,,,,,,,,,88,73,872,14,,,,,,,,,,,,,11,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,44,,,36,28,,,,,,,,,,,,,,,,,57,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,34
44,45,5894,4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,29,,,,,,,,,,,,,,,349,57,,,,,,,,,2212,49,,,275,36,,,,,,,19,68,,,295,46,,,,,,,,,,,,,,,,,,,63,24,,,,,,,,,,,,,,,,,,,,,,,,,,,207,41,271,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,47,,,,,,,,,,,,,,,,,,,,,,,,,,,225,21,,,,,722,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,26,,,,,,,,,,,,,,,,,,,65,23,,,,,42,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,46,2281,4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,,,,,,,,,,,,,,,,,,,3146,36,,,1074,18,,,,,,,,,,,253,53,,,,,,,,,,,,,,,,,,,31,33,,,,,,,,,,,,,,,,,,,,,,,,,,,230,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,47,2399,4779,,,,,,,,,,,31,12,,,,,,,6,4,,,,,,,,,10,20,,,,,,,,,5,8,,,,,36,10,,,,,,,42,22,,,,,,,167,99,,,,,,,,,2281,48,11,12,656,24,,,,,20,17,15,76,,,126,73,,,,,,,,,,,,,,,,,,,64,23,,,,,,,,,,,33,29,,,,,,,,,,,,,,,336,32,156,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,68,,,,,,,,,9,4,,,,,,,,,,,44,47,,,,,66,34,,,6,13,436,29,,,,,,,,,,,,,,,6,5,11,18,,,,,,,,,,,,,17,62,,,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,31
47,48,41114,4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,3955,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,28,,,,,,,8,53,,,,,,,163,100,,,,,,,,,1825,59,,,308,31,,,,,,,,,,,516,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,20,,,,,,,,,,,,,,,807,11,,,,,,,,,,,,,,,217,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,71,,,,,,,,,,,135,54,,,,,,,,,,,,,,,,,52,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,15
49,50,9209,4282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,69,,,,,,,,,,,,,26,27,380,53,,,,,,,,,2618,44,,,55,85,,,,,,,68,30,,,2,391,,,,,,,,,,,,,,,,,,,7,48,,,,,,,,,,,25,32,,,,,,,,,,,,,,,263,33,90,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,179,29,1,19,91,9,,,,,,,,,,,,,,,,,115,33,,,,,,,,,,,276,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,37,,,,,,,,,,,,,22,12,,,,,,,,,,,,,,,,,,,,,12,18,,,,,,,,,,,,,,,,,,,,,,
50,51,28,4167,,,,,,,,,,,248,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,66,,,,,,,,,2130,52,,,205,43,,,,,,,28,44,,,218,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,11,,,,,,,,,216,40,603,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,54,,,,,,,,,,,,,,,,,,,124,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,52,188834,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,31,,,,,,,,,3344,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,53,11634,4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4022,29,,,,,,,,,,,,,,,26,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,55
53,54,11733,4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,115,,,,,,,5,1,1041,84,,,,,,,,,,,,,,,256,52,,,,,,,,,,,,,,,,,,,,,,,,,304,2,,,,,11,44,,,,,,,,,,,,,,,2045,3,56,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,,,,,,,,144,3,,,,,33,7,,,,,7,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,
54,55,1293,3942,,,,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,,,,,,,10,47,,,,,,,203,82,,,,,,,,,2919,41,,,131,56,,,,,,,36,37,,,175,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,40,,,,,,,,,,,,,,,,,,,,,32,59,,,,,40,42,,,,,123,56,,,,,,,,,,,,,,,,,,,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,56,98,3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,23,203,81,,,,,,,,,3019,37,,,54,86,,,,,,,30,41,,,56,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,70,,,,,,,,,,,,,,,14,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,37,,,25,30,,,,,,,,,,,,,,,,,,,,,,,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,32
56,57,4112,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,24,,,,,,,,,,,,,41,21,139,108,,,,,,,,,1577,65,6,27,188,44,,,4,13,54,13,,,,,396,40,,,,,,,,,,,,,,,,,,,36,32,,,,,,,,,,,,,,,,,15,16,,,,,,,,,100,68,75,58,,,,,,,,,,,,,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,46,,,20,31,,,,,,,,,,,,,,,,,303,19,,,,,239,20,,,,,219,43,,,,,,,,,,,,,,,,,9,21,,,,,,,,,,,,,14,69,,,,,,,,,,,,,67,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,25
57,58,9364,3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101,7,,,,,,,,,450,158,,,,,,,,,,,,,,,49,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,59,34848,3587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,65,358,54,,,,,,,,,2611,45,,,262,38,,,,,,,13,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,62,95,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,38
59,60,2381,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,,,,,,,,,,,,,,,,,,,3009,38,,,291,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,61,29146,3435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,48,,,,,,,,,794,104,,,,,,,,,,,,,,,121,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,46,,,,,,,,,,,,,,,,,71,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
