,rank,bgg_id,page_views,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
20,21,2425,12825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,11,32,,,,,,,98,19,,,,,65,23,1192,25,,,,,,,,,3631,27,12,10,1020,18,,,5,7,90,12,205,12,,,883,22,,,,,,,,,,,,,,,,,,,,,118,15,,,,,,,,,,,122,19,,,,,,,,,,,,,,,620,14,586,18,,,,,,,,,,,,,24,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,25,,,,,,,,,,,,,,,,,,,,,,,,,490,13,,,,,612,10,,,117,5,2253,6,,,,,,,,,,,,,,,,,45,10,,,,,,,,,,,,,108,23,,,,,6,8,,,,,,,,,,,,,,,,,,,81,10,,,,,,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,140,32
21,22,3886,12433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,6,,,,,,,,,,,,,,,17,21,,,,,,,203,11,,,,,144,12,4473,6,,,,,,,,,1839,60,9,15,378,33,6,18,,,97,11,168,14,,,554,36,,,,,8,3,,,,,,,,,,,,,,,22,40,,,,,,,,,,,739,2,,,,,,,,,,,,,,,959,8,136,48,,,,,,,,,,,,,13,47,,,,,,,,,16,2,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,40,7,12,128,10,,,,,,,,,,,,,,,,,,,,,234,24,,,,,973,5,,,162,2,220,36,,,,,,,,,,,,,,,,,56,9,20,12,,,,,308,4,,,,,100,24,,,,,,,,,,,,,,,,,,,53,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,50
22,23,5072,12210,,,,,,,,,,,4,22,,,,,,,,,,,,,,,,,,,11,22,,,,,172,2,,,,,,,,,12,29,,,,,,,,,,,,,203,8,433,57,,,,,,,,,8841,12,7,22,78,73,,,,,,,,,,,305,48,,,,,,,,,,,,,,,32,2,,,,,,,683,2,,,,,,,,,,,,,,,108,10,,,,,,,,,70,80,305,26,,,,,,,,,,,,,27,29,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,,39,2,,,253,2,,,,,,,,,,,,,,,47,61,12,5,166,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,53,,,,,,,,,,,,,,,10,3,,,,,,,,,,,,,,,30,48,,,,,170,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,58
23,24,2136,11724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,7,,,,,,,,,,,,,,,,,,,,,,,318,7,,,,,,,2437,15,,,,,,,,,3809,25,12,9,219,47,,,,,775,4,,,,,405,43,,,,,,,,,,,,,,,,,,,,,,,,,,,123,10,,,,,188,11,,,,,,,,,,,,,,,422,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,1147,5,,,,,,,,,,,,,,,,,,,,,,,,,778,7,,,,,,,,,,,122,57,,,,,,,,,,,,,13,7,,,123,3,,,,,9,2,,,7,3,,,559,8,,,,,,,,,,,,,,,,,,,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,78
24,25,244521,11109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,822,10484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,15,,,,,,,,,,,,,,,39,8,,,,,,,84,22,,,6,7,102,14,1844,19,,,,,16,13,,,3810,24,12,8,726,23,,,,,,,165,15,,,595,34,,,,,,,,,,,,,,,,,,,,,39,28,,,,,,,,,,,106,21,,,,,,,,,,,,,,,407,23,317,25,,,,,,,,,,,,,65,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,15,9,8,83,14,,,,,,,,,,,,,,,,,,,,,382,16,,,,,81,34,,,,,560,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,14,,,,,,,,,,,,,,,,,,,,,,,,,1,48,,,,,,,,,10,22,,,,,,,,,,,,,,,,,,,,,,,329,19
26,27,2398,9377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,69,,,,,,,,,7711,13,2,45,103,66,,,,,,,21,48,,,639,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,43,,,,,,,,,,,,,,,,,,,,,,,,,65,39,,,,,,,,,,,188,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,50,,,,,,,,,,,,,,,,,,,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,28,11733,9088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,111,,,,,,,8,1,1807,61,,,,,,,,,,,,,,,385,44,,,,,,,,,,,,,,,,,,,,,,,,,,,599,1,,,,,19,37,,,,,,,,,,,,,,,5714,2,44,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,215,2,,,,,70,8,,,,,12,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,29,1258,8407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,30,,,,,,,1108,27,,,,,,,,,7232,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,39856,8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,9,,,,,,,,,,,,,,,25,15,,,,,,,100,18,,,,,23,36,587,47,,,,,,,,,1966,57,,,1739,14,,,,,,,,,,,1213,15,,,,,,,,,,,,,,,,,,,,,146,11,,,,,,,,,,,160,13,,,,,,,,,,,,,,,517,17,,,,,,,,,,,,,,,35,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,,,,,,,,,,,,,,,,,,,,,255,22,,,,,,,,,,,1169,13,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,27
30,31,6819,7866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,17,4266,7,,,,,,,,,1626,67,12,11,103,67,,,,,,,27,44,,,223,62,,,,,,,,,,,,,,,,,,,,,25,38,,,,,,,,,,,,,,,,,,,,,,,6,4,,,229,33,108,56,,,,,,,,,,,,,4,68,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,112,42,,,43,25,,,,,,,,,,,,,,,,,,,,,374,17,,,,,41,44,,,,,187,44,,,,,,,,,,,,,,,,,14,17,,,,,,,,,,,,,152,19,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,49
31,32,2386,7376,,,,,,,,,,,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,91,21,,,,,51,25,281,82,,,,,,,,,2650,40,9,14,2155,11,,,,,,,69,31,,,620,31,,,,,,,,,,,,,,,,,,,,,37,31,,,,,,,,,,,45,28,,,,,,,,,,,,,,,176,41,,,,,,,,,,,,,,,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,140,9,,,,,,,,,,,,,,,,,,,,,89,34,,,,,102,31,,,,,5,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,17,,,,,,,,,,,,,22,12,,,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,569,14
32,33,2392,7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,20,,,,,,,80,24,,,,,,,766,36,,,,,30,10,,,3551,29,,,341,36,,,3,13,166,7,73,30,,,617,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,25,,,,,,,,,,,,,,,375,26,230,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,26,,,59,19,,,,,,,,,,,,,,,,,,,,,160,26,,,,,110,30,,,,,,,,,,,,,,,,,,,,,,,8,22,,,,,,,18,11,,,,,136,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,40
33,34,2719,7026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,58,,,,,21,37,476,55,,,,,,,,,4801,20,4,33,265,41,,,,,,,38,38,,,501,37,,,,,,,,,,,,,,,,,,,,,69,23,,,,,,,,,,,23,32,,,,,,,,,,,,,,,188,40,,,,,,,,,,,,,,,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,48,,,,,,,,,,,,,,,,,,,,,,,,,51,52,,,,,,,,,,,224,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,,,,,,,,,,,,,,,,,,,,,,,,,5,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,28
34,35,2952,6935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19,,,,,,,,,,,,,85,18,639,42,,,,,,,,,3601,28,4,34,670,27,,,,,,,106,21,,,690,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,17,,,,,,,3,8,400,24,32,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,29,,,72,16,,,,,,,,,,,,,,,,,,,,,,,,,,,85,33,,,,,117,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,36,2407,6911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,435,,,,,,,,,6834,16,,,52,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,37,18011,6370,,,,,,,,,,,30,13,,,,,,,,,,,,,,,,,4,5,,,,,,,41,3,,,,,,,,,11,33,,,,,,,44,29,,,,,,,180,122,,,,,,,,,3202,32,8,17,650,28,17,11,,,,,12,76,,,195,67,,,,,,,,,,,,,,,,,,,,,43,27,63,4,,,,,,,,,18,38,,,,,11,16,,,,,,,,,54,90,817,16,,,,,,,,,5,3,,,30,27,,,,,,,,,2,4,,,,,,,,,,,8,2,,,,,,,15,4,,,,,9,7,,,,,,,,,,,,,39,69,7,13,8,37,,,,,,,,,,,,,,,,,,,,,74,37,,,,,146,26,,,,,423,25,,,,,,,,,,,,,9,9,7,6,15,16,,,,,,,,,,,,,20,61,,,,,12,6,,,,,,,,,,,,,20,22,,,,,18,22,,,14,2,,,,,89,9,,,,,,,,,,,,,,,,,,,,,,,,
37,38,2921,6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,60,,,,,,,,,,,,,,,408,64,,,,,,,,,3786,26,,,,,,,,,,,,,,,272,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,12,,,,,,,,,,,,,73,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,39,1269,5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,16,,,,,,,,,2113,53,,,,,,,,,,,558,5,,,78,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,2785,5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,3,,,,,,,,,,,,,26,33,265,87,,,,,,,,,507,150,7,21,3018,6,,,6,6,,,8,98,,,744,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,16,37,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,18,,,,,,,,,,,,,,,,,,,,,8,1,,,79,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,36,63
40,41,1917,5559,,,,,,,,,,,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,51,,,,,,,13,44,,,,,290,6,367,71,,,,,,,,,2471,46,2,44,391,31,,,4,9,99,10,10,85,,,405,42,,,,,,,,,,,,,,,,,,,,,74,21,,,,,,,,,,,,,,,,,,,,,,,,,,,103,63,,,,,,,,,,,,,,,8,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067,7,,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,63,,,,,,,,,,,,,,,,,9,21,,,,,,,,,,,,,46,40,,,,,,,,,,,,,,,,,,,,,,,,,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,51
41,42,28,5544,,,,,,,,,,,271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,134,,,,,,,,,2718,38,,,228,46,,,,,,,24,46,,,194,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,11,,,,,,,,,128,50,1593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,46,,,,,,,,,,,,,,,,,,,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,43,1111,5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,,,,,,,,,,,,,,,525,53,,,,,85,8,,,3147,33,,,499,30,,,,,,,,,,,281,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,44,3955,5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,28,,,,,,,301,8,,,,,,,179,123,,,,,,,,,1927,59,,,323,38,,,,,,,,,,,492,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,15,,,,,,,,,,,,,,,866,10,,,,,,,,,,,,,,,236,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,57,,,,,,,,,,,206,39,,,,,,,,,,,,,,,,,115,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,21
44,45,5432,5053,,,,,,,,,,,128,10,,,12,2,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,101,,,,,,,,,2305,48,,,704,24,,,,,162,8,16,62,,,146,87,,,,,,,,,,,,,,,8,4,,,,,76,20,166,3,,,,,,,,,,,,,,,144,8,,,,,,,,,172,43,113,55,,,,,,,,,,,,,14,43,,,,,,,,,,,,,,,,,,,31,8,,,,,,,,,13,5,,,34,3,,,,,,,,,,,,,,,103,47,8,10,34,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,,,16,3,,,249,5,,,,,,,,,,,23,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,38
45,46,9209,4830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,23,,,,,,,,,,,,,144,13,574,49,,,,,,,,,2667,39,,,93,68,,,,,9,21,112,19,,,2,403,,,,,,,,,,,,,,,,,,,,,19,41,,,,,,,,,,,29,30,,,,,,,,,,,,,,,224,34,137,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,31,5,15,127,11,,,,,,,,,,,,,,,,,,,,,152,28,,,,,,,,,,,205,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,22,,,,,,,,,,,,,12,16,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,
46,47,41114,4754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,24
47,48,30549,4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,36,,,,,96,16,484,54,,,,,,,,,2995,35,,,185,50,,,,,,,,,,,263,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,60,250,31,,,,,,,,,,,,,10,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,55,,,39,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,49,2086,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,12,,,,,,,,,,,70,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,61,850,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,29,,,,,663,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,22
49,50,36218,4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,,,,35,31,,,,,16,44,1077,29,,,,,,,,,2021,54,,,76,76,,,,,,,38,39,,,353,47,,,,,,,,,,,,,,,,,,,,,24,39,,,,,,,,,,,,,,,,,,,,,,,,,,,63,84,631,17,,,,,,,,,,,,,11,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,49,,,34,29,,,,,,,,,,,,,,,,,,,,,47,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,37
50,51,13713,4655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,24,,,,,,,,,,,,,78,19,672,40,,,,,,,,,1266,79,,,336,37,,,4,12,,,47,35,,,936,20,,,,,,,,,,,,,,,,,,,,,38,30,,,,,,,,,,,17,43,,,,,,,,,,,4,5,,,191,39,215,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,31,,,,,362,15,,,,,152,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,43,,,,,,,,,,,,,,,,,,,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,31
51,52,178900,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,9,,,,,,,547,51,,,,,,,,,2882,36,,,,,,,,,,,,,,,184,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,118,56,92,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,32,,,,,,,,,,,207,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
